picid,title,author,date,lat,lon,scenicness,thumbnail
4960693,"Footpath to Bridgeacre Gardens, Binley, Coventry",Robin Stott,2016-04-23,52.407996,-1.450022,3.01,http://s1.geograph.org.uk/geophotos/04/96/06/4960693_78f47826_120x120.jpg
4960746,"Footbridge over the River Sowe near St Gregory's primary school, Binley, Coventry",Robin Stott,2016-04-23,52.408449,-1.450899,3.40,http://s2.geograph.org.uk/geophotos/04/96/07/4960746_b185f30d_120x120.jpg
4960762,"River Sowe floodplain vegetation, Binley, Coventry",Robin Stott,2016-04-23,52.40782,-1.450907,3.70,http://s2.geograph.org.uk/geophotos/04/96/07/4960762_eb64daa8_120x120.jpg
4962283,"Footpath from Binley across the River Sowe to Harry Rose Road, Stoke, Coventry",Robin Stott,2016-04-23,52.408086,-1.450168,2.92,http://s3.geograph.org.uk/geophotos/04/96/22/4962283_547ce8bc_120x120.jpg
4962371,"View north to Stoke from a footbridge over the River Sowe, Coventry",Robin Stott,2016-04-23,52.410339,-1.451169,1.85,http://s3.geograph.org.uk/geophotos/04/96/23/4962371_be60d3c8_120x120.jpg
4962439,"Outfall to the River Sowe and a footbridge over it, near Stoke, Coventry",Robin Stott,2016-04-23,52.408361,-1.451194,4.27,http://s3.geograph.org.uk/geophotos/04/96/24/4962439_1743424b_120x120.jpg
4965155,Coventry Arena railway station,Nigel Thompson,2016-05-24,52.446943,-1.494855,1.16,http://s3.geograph.org.uk/geophotos/04/96/51/4965155_f1b68e1f_120x120.jpg
4966556,"May blossom, Canley Ford",E Gammie,2016-05-23,52.390314,-1.541053,4.19,http://s0.geograph.org.uk/geophotos/04/96/65/4966556_297b0abf_120x120.jpg
4966642,Spon End,E Gammie,2016-05-12,52.408055,-1.525875,1.60,http://s2.geograph.org.uk/geophotos/04/96/66/4966642_4d6835dd_120x120.jpg
4966608,"Spon End, 1972",FCG,1972-00-00,52.408054,-1.525728,2.06,http://s0.geograph.org.uk/geophotos/04/96/66/4966608_c2a9b120_120x120.jpg
4966978,"Car park and lighting, Alan Higgs Centre off Allard Way, Coventry ",Robin Stott,2016-04-27,52.39308,-1.471516,1.52,http://s2.geograph.org.uk/geophotos/04/96/69/4966978_1f80921b_120x120.jpg
4968871,"Five little motorbikes waiting for their riders, Alan Higgs Centre, Allard Way, Coventry",Robin Stott,2016-04-27,52.392713,-1.469904,1.86,http://s3.geograph.org.uk/geophotos/04/96/88/4968871_ad261b09_120x120.jpg
4968922,"North side of the Alan Higgs Centre from the southeast, Allard Way, Coventry",Robin Stott,2016-04-27,52.392448,-1.470936,1.34,http://s2.geograph.org.uk/geophotos/04/96/89/4968922_93daaa15_120x120.jpg
4968942,"Floodlit grass football pitch, Alan Higgs Centre, Allard Way, Coventry",Robin Stott,2016-04-27,52.391644,-1.471974,2.89,http://s2.geograph.org.uk/geophotos/04/96/89/4968942_0e262bef_120x120.jpg
4968977,An inviting gap,Robin Stott,2016-04-27,52.391013,-1.471541,3.66,http://s1.geograph.org.uk/geophotos/04/96/89/4968977_94666b82_120x120.jpg
4978307,"Pedestrianised Broadgate with Lady Godiva statue, Coventry",Robin Stott,2015-07-09,52.407992,-1.510441,1.21,http://s3.geograph.org.uk/geophotos/04/97/83/4978307_dabc01a2_120x120.jpg
4978253,"North on pedestrianised Trinity Street, Coventry",Robin Stott,2015-07-09,52.408798,-1.509844,2.26,http://s1.geograph.org.uk/geophotos/04/97/82/4978253_0cc8e01f_120x120.jpg
4979485,"Brick panel with a balcony and a public clock, Broadgate, Coventry",Robin Stott,2015-07-09,52.407543,-1.510593,1.30,http://s1.geograph.org.uk/geophotos/04/97/94/4979485_9ca122ce_120x120.jpg
4979540,"Walking down to the Upper Precinct from Broadgate, Coventry",Robin Stott,2015-07-09,52.407995,-1.511176,2.39,http://s0.geograph.org.uk/geophotos/04/97/95/4979540_b66ab953_120x120.jpg
4979607,"Commemorating Lidice, Corporation Street, Coventry",Robin Stott,2015-07-09,52.409889,-1.512772,1.20,http://s3.geograph.org.uk/geophotos/04/97/96/4979607_fbc46937_120x120.jpg
4987028,"River Sowe north of Dorchester Way, Walsgrave, Coventry",Robin Stott,2015-11-13,52.419833,-1.443552,5.08,http://s0.geograph.org.uk/geophotos/04/98/70/4987028_381e12ec_120x120.jpg
4987043,"River Sowe and the Sowe Valley footpath, Walsgrave, Coventry",Robin Stott,2015-11-13,52.419835,-1.443994,4.54,http://s3.geograph.org.uk/geophotos/04/98/70/4987043_a879659e_120x120.jpg
4987072,"The Sowe Valley footpath and the River Sowe, Walsgrave, Coventry",Robin Stott,2015-11-13,52.41965,-1.442967,4.40,http://s0.geograph.org.uk/geophotos/04/98/70/4987072_357a0f89_120x120.jpg
4978459,"Seating and paving in pedestrianised Broadgate, Coventry",Robin Stott,2015-07-09,52.407902,-1.510442,0.90,http://s3.geograph.org.uk/geophotos/04/97/84/4978459_5d24133c_120x120.jpg
4991977,"Coventry, Town Crier",Mike Faherty,2016-06-10,52.407656,-1.516177,1.08,http://s1.geograph.org.uk/geophotos/04/99/19/4991977_173bfc40_120x120.jpg
4992840,"Coventry, Gala Bingo",Mike Faherty,2016-06-11,52.409591,-1.506013,1.11,http://s0.geograph.org.uk/geophotos/04/99/28/4992840_dc70bc24_120x120.jpg
4992850,"Coventry, Holy Trinity Church",Mike Faherty,2016-06-11,52.408527,-1.509406,2.65,http://s2.geograph.org.uk/geophotos/04/99/28/4992850_2235fb51_120x120.jpg
4992860,Coventry Cross,Mike Faherty,2016-06-11,52.408164,-1.508675,3.33,http://s0.geograph.org.uk/geophotos/04/99/28/4992860_32aae27f_120x120.jpg
4992866,Coventry Cathedral,Mike Faherty,2016-06-11,52.408157,-1.506911,1.74,http://s2.geograph.org.uk/geophotos/04/99/28/4992866_807f03b1_120x120.jpg
4992878,"Coventry, Drapers' Hall",Mike Faherty,2016-06-11,52.407708,-1.507063,2.17,http://s2.geograph.org.uk/geophotos/04/99/28/4992878_5d594152_120x120.jpg
4992889,"Coventry, Council House",Mike Faherty,2016-06-11,52.407084,-1.508246,3.90,http://s1.geograph.org.uk/geophotos/04/99/28/4992889_ea8a8d9c_120x120.jpg
4992910,"Coventry, Whitefriars Olde Alehouse",Mike Faherty,2016-06-11,52.406702,-1.503105,1.52,http://s2.geograph.org.uk/geophotos/04/99/29/4992910_fd45f119_120x120.jpg
4994906,Buckingham Rise,E Gammie,2016-06-14,52.411156,-1.560684,3.85,http://s2.geograph.org.uk/geophotos/04/99/49/4994906_e2388f48_120x120.jpg
4995517,"River Sowe after rain, near Clifford Bridge Road, Walsgrave, Coventry",Robin Stott,2015-10-21,52.420652,-1.445748,4.28,http://s1.geograph.org.uk/geophotos/04/99/55/4995517_943d4e96_120x120.jpg
4996371,The brookstray,E Gammie,2016-06-14,52.411863,-1.55759,4.75,http://s3.geograph.org.uk/geophotos/04/99/63/4996371_53ca45b2_120x120.jpg
4996375,Houses on Brookside Avenue,E Gammie,2016-06-14,52.411147,-1.558479,3.04,http://s3.geograph.org.uk/geophotos/04/99/63/4996375_edabc3f5_120x120.jpg
4997579,"Footpath and cycleway by A4082 Allard Way, Stoke, Coventry",Robin Stott,2016-05-22,52.393263,-1.472249,1.49,http://s3.geograph.org.uk/geophotos/04/99/75/4997579_def7eaa2_120x120.jpg
4997608,"Turning for Stoke Aldermoor off A4082 Allard Way, Stoke, Coventry",Robin Stott,2016-05-22,52.394159,-1.471503,1.81,http://s0.geograph.org.uk/geophotos/04/99/76/4997608_3ef810fb_120x120.jpg
5002648,"River Sowe downstream from the Allard Way crossing, Stoke, Coventry",Robin Stott,2016-05-22,52.395045,-1.468553,4.77,http://s0.geograph.org.uk/geophotos/05/00/26/5002648_bb0c63d8_120x120.jpg
5002656,"Cycleway from Willenhall arrives at Stoke Aldermoor, Coventry",Robin Stott,2016-05-22,52.394693,-1.470321,3.09,http://s0.geograph.org.uk/geophotos/05/00/26/5002656_cc6a38ee_120x120.jpg
5002698,"Lindfield Park, Stoke Aldermoor, Coventry",Robin Stott,2016-05-22,52.396935,-1.469119,3.32,http://s2.geograph.org.uk/geophotos/05/00/26/5002698_f8361a04_120x120.jpg
5002711,"Allard Way crosses the River Sowe by Lindfield Park, Stoke Aldermoor, Coventry",Robin Stott,2016-05-22,52.395495,-1.468695,3.09,http://s3.geograph.org.uk/geophotos/05/00/27/5002711_a462e9da_120x120.jpg
5007691,Work on Alan Berry building,E Gammie,2016-06-23,52.408064,-1.506177,0.83,http://s3.geograph.org.uk/geophotos/05/00/76/5007691_151c2470_120x120.jpg
5007702,Changes in Hales Street,E Gammie,2016-06-23,52.410236,-1.509681,1.05,http://s2.geograph.org.uk/geophotos/05/00/77/5007702_7e6decbd_120x120.jpg
5007715,"British Home Stores, The Precinct",E Gammie,2016-06-23,52.408,-1.512499,0.87,http://s3.geograph.org.uk/geophotos/05/00/77/5007715_3adaaf47_120x120.jpg
5008319,Upper Precinct balcony level,E Gammie,2016-06-23,52.40791,-1.512353,1.26,http://s3.geograph.org.uk/geophotos/05/00/83/5008319_bc5e18a8_120x120.jpg
5008331,"Jaguar Super Saturday, Coventry Transport Museum",E Gammie,2016-06-25,52.410504,-1.509237,0.95,http://s3.geograph.org.uk/geophotos/05/00/83/5008331_d8aa3892_120x120.jpg
5008341,Rileys in Ironmonger Row,E Gammie,2016-06-25,52.408979,-1.510136,1.54,http://s1.geograph.org.uk/geophotos/05/00/83/5008341_8e42ed3b_120x120.jpg
5008347,Rileys in Ironmonger Row,E Gammie,2016-06-25,52.409159,-1.509987,1.39,http://s3.geograph.org.uk/geophotos/05/00/83/5008347_0ea6a6b8_120x120.jpg
5013003,"Early summer in the Sowe valley, Walsgrave, Coventry",Robin Stott,2016-06-02,52.413607,-1.438779,3.54,http://s3.geograph.org.uk/geophotos/05/01/30/5013003_1f5df22d_120x120.jpg
5020335,"Ambulance arriving at A&E, University Hospital, Walsgrave, Coventry",Robin Stott,2015-11-05,52.422053,-1.43779,1.04,http://s3.geograph.org.uk/geophotos/05/02/03/5020335_1fca6889_120x120.jpg
5022082,"View of Coventry Centre, from the cathedral spire",Oliver Mills,2016-07-03,52.407907,-1.511618,1.28,http://s2.geograph.org.uk/geophotos/05/02/20/5022082_42b5e702_120x120.jpg
5022151,A pedestrian bridge in Coventry,Oliver Mills,2016-07-03,52.401284,-1.51904,1.89,http://s3.geograph.org.uk/geophotos/05/02/21/5022151_dcc97966_120x120.jpg
5022170,"Central Six retail park, Coventry",Oliver Mills,2016-07-03,52.402182,-1.518736,1.46,http://s2.geograph.org.uk/geophotos/05/02/21/5022170_178ad2d9_120x120.jpg
5022181,"Friars House, Coventry",Oliver Mills,2016-07-03,52.40351,-1.513577,1.36,http://s1.geograph.org.uk/geophotos/05/02/21/5022181_ea28f90b_120x120.jpg
5022194,Priory Hall Tower and the roof of Coventry Cathedral,Oliver Mills,2016-07-03,52.408963,-1.506167,1.20,http://s2.geograph.org.uk/geophotos/05/02/21/5022194_03cf1be5_120x120.jpg
5024064,"Whitley Common, Stivichall, Coventry, early summer",Robin Stott,2016-06-08,52.383392,-1.497049,3.90,http://s0.geograph.org.uk/geophotos/05/02/40/5024064_1a55b509_120x120.jpg
5028809,"Priory Street, Coventry",Robin Stott,2015-07-17,52.408066,-1.506618,1.77,http://s1.geograph.org.uk/geophotos/05/02/88/5028809_28cc647c_120x120.jpg
5028919,"Warwick Road after remodelling of Ring Road junction 6, Coventry",Robin Stott,2015-07-17,52.403065,-1.514758,0.76,http://s3.geograph.org.uk/geophotos/05/02/89/5028919_2f99897d_120x120.jpg
5028944,"Wheelchair ramp up to the cathedral entrance, Coventry – start of the handrail",Robin Stott,2015-07-17,52.407887,-1.506767,2.24,http://s0.geograph.org.uk/geophotos/05/02/89/5028944_a84e853a_120x120.jpg
5028975,"Walking and sitting in remodelled Trinity Street, Coventry",Robin Stott,2015-07-17,52.408889,-1.50999,1.30,http://s3.geograph.org.uk/geophotos/05/02/89/5028975_2f4851c8_120x120.jpg
5029010,"Trinity Street from Ironmonger Row, Coventry",Robin Stott,2015-07-17,52.409516,-1.509542,1.25,http://s2.geograph.org.uk/geophotos/05/02/90/5029010_c83273af_120x120.jpg
5031684,Eaton House,E Gammie,2016-07-11,52.402076,-1.514769,0.94,http://s0.geograph.org.uk/geophotos/05/03/16/5031684_aa75b0b4_120x120.jpg
5031682,Station Square,E Gammie,2016-07-11,52.401531,-1.513305,0.90,http://s2.geograph.org.uk/geophotos/05/03/16/5031682_cf934e7a_120x120.jpg
5031685,"Construction work, Warwick Road",E Gammie,2016-07-11,52.40136,-1.515511,1.16,http://s1.geograph.org.uk/geophotos/05/03/16/5031685_5a235c07_120x120.jpg
5032734,"Desire line from Lindfield Park to The Barley Lea, Stoke Aldermoor, Coventry",Robin Stott,2016-05-22,52.396129,-1.469716,3.93,http://s2.geograph.org.uk/geophotos/05/03/27/5032734_4e7b2165_120x120.jpg
5032751,"Three-storey flats along The Barley Lea, Stoke Aldermoor, Coventry",Robin Stott,2016-05-22,52.396223,-1.470744,1.75,http://s3.geograph.org.uk/geophotos/05/03/27/5032751_ebc93f05_120x120.jpg
5032791,"Playspace near Whitworth Avenue, Lindfield Park, Stoke Aldermoor, Coventry",Robin Stott,2016-05-22,52.397563,-1.468817,4.02,http://s3.geograph.org.uk/geophotos/05/03/27/5032791_1b608217_120x120.jpg
5032866,"The River Sowe, east side of Lindfield Park, Stoke Aldermoor, Coventry",Robin Stott,2016-05-22,52.396573,-1.468535,4.30,http://s2.geograph.org.uk/geophotos/05/03/28/5032866_18989c56_120x120.jpg
5032910,"Informal path by a bend of the River Sowe, Lindfield Park, Stoke Aldermoor, Coventry",Robin Stott,2016-05-22,52.397649,-1.467787,4.21,http://s2.geograph.org.uk/geophotos/05/03/29/5032910_146e3c78_120x120.jpg
5032925,"Bikes on balconies, Whitworth Avenue, Stoke Aldermoor, Coventry",Robin Stott,2016-05-22,52.398368,-1.467926,1.47,http://s1.geograph.org.uk/geophotos/05/03/29/5032925_f6e28387_120x120.jpg
5032966,"Surface water outfall to the River Sowe, Lindfield Park, Stoke Aldermoor, Coventry",Robin Stott,2016-05-22,52.398005,-1.467048,4.02,http://s2.geograph.org.uk/geophotos/05/03/29/5032966_561cdb24_120x120.jpg
5033940,Walkway from the station,E Gammie,2016-07-11,52.402337,-1.512561,1.13,http://s0.geograph.org.uk/geophotos/05/03/39/5033940_866c5a60_120x120.jpg
5046002,Looking back at Oxford Canal bridge No 7,David Martin,2016-07-16,52.444407,-1.450305,4.53,http://s2.geograph.org.uk/geophotos/05/04/60/5046002_bd692c34_120x120.jpg
5046010,Oxford Canal north of Whiting's Bridge,David Martin,2016-07-16,52.450211,-1.461269,5.19,http://s2.geograph.org.uk/geophotos/05/04/60/5046010_8047b9ea_120x120.jpg
5046012,The Greyhound at Hawkesbury Junction,David Martin,2016-07-16,52.45735,-1.469276,3.62,http://s0.geograph.org.uk/geophotos/05/04/60/5046012_a068eda2_120x120.jpg
5055397,Ironmonger Row towards Cross Cheaping,E Gammie,2016-07-30,52.409069,-1.510135,1.12,http://s1.geograph.org.uk/geophotos/05/05/53/5055397_9d1ac06f_120x120.jpg
4750368,"Caludon Park Avenue, Wyken, Coventry",Robin Stott,2015-10-01,52.419694,-1.452377,1.64,http://s0.geograph.org.uk/geophotos/04/75/03/4750368_192d1ba0_120x120.jpg
5056971,"Downhill and south on Bishop Street, Coventry",Robin Stott,2016-07-02,52.411322,-1.511433,1.16,http://s3.geograph.org.uk/geophotos/05/05/69/5056971_5d4192fc_120x120.jpg
5060235,"Site works on the Whitley Business Park, south of Whitley, Coventry",Robin Stott,2016-06-08,52.379156,-1.4946,1.13,http://s3.geograph.org.uk/geophotos/05/06/02/5060235_71781dbf_120x120.jpg
5060246,"River Sherbourne heads south alongside the A444, Whitley, Coventry",Robin Stott,2016-06-08,52.386072,-1.493051,3.31,http://s2.geograph.org.uk/geophotos/05/06/02/5060246_b2db16c3_120x120.jpg
5065359,Allesley Hall,E Gammie,2016-08-07,52.418709,-1.56105,2.73,http://s3.geograph.org.uk/geophotos/05/06/53/5065359_d34d0848_120x120.jpg
5066483,"Torbay Road, Allesley Park",E Gammie,2016-08-07,52.416178,-1.557547,1.84,http://s3.geograph.org.uk/geophotos/05/06/64/5066483_c70af9ee_120x120.jpg
5069699,"Bus stops at Bell Green, Coventry",Robin Stott,2016-07-11,52.437224,-1.471871,1.06,http://s3.geograph.org.uk/geophotos/05/06/96/5069699_3a5973ed_120x120.jpg
5070300,Keresley Church,Ian Rob,2016-08-11,52.439829,-1.535685,4.35,http://s0.geograph.org.uk/geophotos/05/07/03/5070300_1ab014d6_120x120.jpg
5071291,Keresley-The Old Shepherd,Ian Rob,2016-08-11,52.434867,-1.531324,2.48,http://s3.geograph.org.uk/geophotos/05/07/12/5071291_8f07722f_120x120.jpg
5080180,"Pitch and putt, Allesley Park",E Gammie,2016-08-07,52.418504,-1.554288,4.23,http://s0.geograph.org.uk/geophotos/05/08/01/5080180_2a94e1a7_120x120.jpg
5082691,Coventry Cathedral,Alan Deegan,2016-08-20,52.408247,-1.507057,3.20,http://s3.geograph.org.uk/geophotos/05/08/26/5082691_926a1f0f_120x120.jpg
5085768,Coventry Cathedral,Brian Deegan,2016-08-20,52.408428,-1.507202,3.12,http://s0.geograph.org.uk/geophotos/05/08/57/5085768_f40532e3_120x120.jpg
5085772,"War Memorial Park, Coventry",Brian Deegan,2016-08-20,52.393731,-1.518681,4.14,http://s0.geograph.org.uk/geophotos/05/08/57/5085772_be7376fb_120x120.jpg
2932857,"Former County Hall, Cuckoo Lane, Coventry",Stephen Richards,2011-08-23,52.407894,-1.508678,2.13,http://s1.geograph.org.uk/geophotos/02/93/28/2932857_11efb199_120x120.jpg
2932872,"11 Priory Row, Coventry",Stephen Richards,2011-08-23,52.40861,-1.507788,1.91,http://s0.geograph.org.uk/geophotos/02/93/28/2932872_242a5f13_120x120.jpg
2931144,"Station, Station Square, Coventry",Stephen Richards,2011-08-22,52.401173,-1.51375,0.92,http://s0.geograph.org.uk/geophotos/02/93/11/2931144_378865fa_120x120.jpg
5091902,"Access to A&E, University Hospital, Walsgrave, Coventry",Robin Stott,2015-10-30,52.422328,-1.438963,0.93,http://s2.geograph.org.uk/geophotos/05/09/19/5091902_23c56a85_120x120.jpg
5097387,"Power lines heading to or from University Hospital, Walsgrave, Coventry",Robin Stott,2016-06-02,52.417557,-1.437553,2.59,http://s3.geograph.org.uk/geophotos/05/09/73/5097387_e2fa0d94_120x120.jpg
5098470,"The new Whitley Bridge over the A444, Whitley, Coventry",Robin Stott,2016-06-08,52.386791,-1.493043,1.13,http://s2.geograph.org.uk/geophotos/05/09/84/5098470_27f85dac_120x120.jpg
5098946,London Midland train arriving at Coventry railway station,Andrew Abbott,2015-01-31,52.400814,-1.514048,1.29,http://s2.geograph.org.uk/geophotos/05/09/89/5098946_7bd11432_120x120.jpg
5099135,"A444 south of the new Whitley Bridge, Whitley, Coventry",Robin Stott,2016-06-08,52.384103,-1.495131,1.57,http://s3.geograph.org.uk/geophotos/05/09/91/5099135_f29e0aa7_120x120.jpg
5101025,"Flats at Riley Square facing Henley Road, Bell Green, north Coventry",Robin Stott,2016-07-11,52.436062,-1.473503,1.02,http://s1.geograph.org.uk/geophotos/05/10/10/5101025_f124624b_120x120.jpg
5101432,"Form follows function – exterior staircase, Riley Square, Bell Green, north Coventry",Robin Stott,2016-07-11,52.436417,-1.472469,1.28,http://s0.geograph.org.uk/geophotos/05/10/14/5101432_ce4cad01_120x120.jpg
5101590,"Walking past Bell Green play area, near Roseberry Avenue, north Coventry",Robin Stott,2016-07-11,52.43875,-1.471411,3.20,http://s2.geograph.org.uk/geophotos/05/10/15/5101590_722c2a22_120x120.jpg
5101635,"Open space with big poplars, Bell Green, north Coventry",Robin Stott,2016-07-11,52.438479,-1.471268,3.79,http://s3.geograph.org.uk/geophotos/05/10/16/5101635_2b903a8a_120x120.jpg
5101648,"River Sowe downstream from Roseberry Avenue, Bell Green, north Coventry",Robin Stott,2016-07-11,52.438929,-1.471262,4.27,http://s0.geograph.org.uk/geophotos/05/10/16/5101648_3bab4ffb_120x120.jpg
5101676,"North end of Roseberry Avenue, Hall Green, north Coventry",Robin Stott,2016-07-11,52.439199,-1.471259,1.39,http://s0.geograph.org.uk/geophotos/05/10/16/5101676_0d9f2c5b_120x120.jpg
5101704,"Single-storey dwellings by Almond Tree Avenue, Hall Green, north Coventry",Robin Stott,2016-07-11,52.43965,-1.471695,2.69,http://s0.geograph.org.uk/geophotos/05/10/17/5101704_063c29b5_120x120.jpg
5101732,"Open space by Almond Tree Avenue, Hall Green, north Coventry",Robin Stott,2016-07-11,52.439025,-1.472585,3.56,http://s0.geograph.org.uk/geophotos/05/10/17/5101732_8edcc511_120x120.jpg
5101757,"Bus stop on Almond Tree Avenue, Hall Green, north Coventry",Robin Stott,2016-07-11,52.439479,-1.473756,1.76,http://s1.geograph.org.uk/geophotos/05/10/17/5101757_008fa491_120x120.jpg
5101783,"Open space by the River Sowe, Hall Green, north Coventry",Robin Stott,2016-07-11,52.439029,-1.473468,3.79,http://s3.geograph.org.uk/geophotos/05/10/17/5101783_a47b282d_120x120.jpg
5101802,"River Sowe by Hall Green Road, Hall Green, north Coventry",Robin Stott,2016-07-11,52.440026,-1.475368,1.75,http://s2.geograph.org.uk/geophotos/05/10/18/5101802_672ff785_120x120.jpg
5101860,"Lime tree coming into flower, Almond Tree Avenue, Hall Green, north Coventry",Robin Stott,2016-07-11,52.439483,-1.474639,3.95,http://s0.geograph.org.uk/geophotos/05/10/18/5101860_647c6215_120x120.jpg
5101871,"Footpath between houses, off Almond Tree Avenue, Hall Green, north Coventry",Robin Stott,2016-07-11,52.439831,-1.471987,2.36,http://s3.geograph.org.uk/geophotos/05/10/18/5101871_b109d19b_120x120.jpg
5101882,"Bell Green Children's Centre and Nursery, Roseberry Avenue, Bell Green, north Coventry",Robin Stott,2016-07-11,52.438122,-1.471713,2.09,http://s2.geograph.org.uk/geophotos/05/10/18/5101882_69f76fd2_120x120.jpg
5101824,"River Sowe downstream from Almond Tree Avenue, Hall Green, north Coventry",Robin Stott,2016-07-11,52.439125,-1.474937,4.14,http://s0.geograph.org.uk/geophotos/05/10/18/5101824_7ff066ce_120x120.jpg
5101895,"Derelict playground site, Bell Green, north Coventry",Robin Stott,2016-07-11,52.438395,-1.472592,3.47,http://s3.geograph.org.uk/geophotos/05/10/18/5101895_2415fe61_120x120.jpg
5101904,"Bell Green Health Centre, Roseberry Avenue, north Coventry",Robin Stott,2016-07-11,52.437674,-1.472013,1.13,http://s0.geograph.org.uk/geophotos/05/10/19/5101904_90a69417_120x120.jpg
5101913,"Cherrybrook Way off Roseberry Avenue, Bell Green, north Coventry",Robin Stott,2016-07-11,52.437129,-1.470842,2.00,http://s1.geograph.org.uk/geophotos/05/10/19/5101913_4d40950a_120x120.jpg
5101923,"The view north from the six-storey Swedish shop, Victoria Road, Coventry",Robin Stott,2016-07-11,52.407925,-1.516027,1.47,http://s3.geograph.org.uk/geophotos/05/10/19/5101923_2794cc7b_120x120.jpg
5101919,"Walkway by Farm Foods, Riley Square, Bell Green, north Coventry",Robin Stott,2016-07-11,52.436416,-1.472175,1.21,http://s3.geograph.org.uk/geophotos/05/10/19/5101919_fb4f6d69_120x120.jpg
5102155,"Taxi rank, Coventry station, alongside the Friargate site",Robin Stott,2015-10-12,52.401532,-1.513746,1.37,http://s3.geograph.org.uk/geophotos/05/10/21/5102155_6929194e_120x120.jpg
5102165,"What goes up… Demolition of Station Tower, Friargate site, Coventry",Robin Stott,2015-10-12,52.40153,-1.513158,1.92,http://s1.geograph.org.uk/geophotos/05/10/21/5102165_b527271b_120x120.jpg
5102173,Bus stands outside Coventry station,Robin Stott,2015-10-12,52.401352,-1.513601,1.21,http://s1.geograph.org.uk/geophotos/05/10/21/5102173_5aeade18_120x120.jpg
5120681,"Open space beside the Dorchester Way estate, Walsgrave, Coventry",Robin Stott,2015-10-20,52.414983,-1.444643,2.92,http://s1.geograph.org.uk/geophotos/05/12/06/5120681_785c4bad_120x120.jpg
5120695,"Footpath alongside the Dorchester Way estate, Walsgrave, Coventry",Robin Stott,2015-10-20,52.417774,-1.44549,2.32,http://s3.geograph.org.uk/geophotos/05/12/06/5120695_7fb290f7_120x120.jpg
5120704,"Bin day, Dorchester Way, Walsgrave, Coventry",Robin Stott,2015-10-20,52.417861,-1.444901,1.18,http://s0.geograph.org.uk/geophotos/05/12/07/5120704_bbd8c9d3_120x120.jpg
5120711,"River Sowe downstream from University Hospital approach road, Walsgrave, Coventry",Robin Stott,2015-10-20,52.420561,-1.445602,4.49,http://s3.geograph.org.uk/geophotos/05/12/07/5120711_e348372c_120x120.jpg
5120716,"A riffle and a beach on the River Sowe, Walsgrave, Coventry",Robin Stott,2015-10-20,52.420199,-1.445018,5.14,http://s0.geograph.org.uk/geophotos/05/12/07/5120716_eeead573_120x120.jpg
5120880,"Pointing to The Spires: junction of Second Avenue and Weir Way, Stoke, Coventry",Robin Stott,2015-11-21,52.401237,-1.466127,1.32,http://s0.geograph.org.uk/geophotos/05/12/08/5120880_032a18e9_120x120.jpg
5123427,"Derelict Copsewood Grange east of the Marconi site, Stoke, Coventry",Robin Stott,2015-11-21,52.403654,-1.463893,2.25,http://s3.geograph.org.uk/geophotos/05/12/34/5123427_5a27312c_120x120.jpg
5123786,Coventry Cathedral,J.Hannan-Briggs,2016-09-14,52.408337,-1.507056,1.76,http://s2.geograph.org.uk/geophotos/05/12/37/5123786_8354e912_120x120.jpg
5123821,"The Sowe Valley footpath heads under Allard Way, Stoke Aldermoor, Coventry",Robin Stott,2016-05-22,52.397908,-1.46558,2.48,http://s1.geograph.org.uk/geophotos/05/12/38/5123821_0d89daa3_120x120.jpg
5124239,"St Michael and Lucifer, Coventry Cathedral",J.Hannan-Briggs,2016-09-14,52.408337,-1.507056,2.64,http://s3.geograph.org.uk/geophotos/05/12/42/5124239_4ac1c15d_120x120.jpg
5124260,"Interior, Coventry Cathedral",J.Hannan-Briggs,2016-09-14,52.408337,-1.507056,2.27,http://s0.geograph.org.uk/geophotos/05/12/42/5124260_af745dd5_120x120.jpg
5124280,"Tapestry, Coventry Cathedral",J.Hannan-Briggs,2016-09-14,52.408337,-1.507056,1.71,http://s0.geograph.org.uk/geophotos/05/12/42/5124280_e6b773d9_120x120.jpg
5124291,"Chapel of Christ in Gethsemene, Coventry Cathedral",J.Hannan-Briggs,2016-09-14,52.408337,-1.507056,3.55,http://s3.geograph.org.uk/geophotos/05/12/42/5124291_be695d7f_120x120.jpg
5124301,"Chapel of Christ the Servant, Coventry Cathedral",J.Hannan-Briggs,2016-09-14,52.408337,-1.507056,1.38,http://s1.geograph.org.uk/geophotos/05/12/43/5124301_a809129e_120x120.jpg
5124306,"Crown of Thorns, Chapel of Christ the Servant, Coventry Cathedral",J.Hannan-Briggs,2016-09-14,52.408337,-1.507056,1.47,http://s2.geograph.org.uk/geophotos/05/12/43/5124306_d0746e65_120x120.jpg
5124325,"Chapel of Unity, Coventry Cathedral",J.Hannan-Briggs,2016-09-14,52.408337,-1.507056,0.72,http://s1.geograph.org.uk/geophotos/05/12/43/5124325_0d41f94e_120x120.jpg
5124335,"Interior, Chapel of Unity, Coventry Cathedral",J.Hannan-Briggs,2016-09-14,52.408337,-1.507056,0.96,http://s3.geograph.org.uk/geophotos/05/12/43/5124335_6c8d72f5_120x120.jpg
5124355,"Interior, Coventry Cathedral",Julian P Guffogg,2016-09-14,52.408337,-1.507056,1.77,http://s3.geograph.org.uk/geophotos/05/12/43/5124355_8bfabb6b_120x120.jpg
